SAMPLE_ID,EVENT_ID,GRAPH_ID,OUTLET_ID,INPUT_START,FORECAST_TIME,TARGET_START,TARGET_END,HISTORY_HOURS,FORECAST_HOURS,TARGET_VARIABLE,TARGET_COVERAGE,SPLIT
S000011192,B032_F0013,B032,614E1550,2022-06-17 12:00:00,2022-06-18 11:00:00,2022-06-18 12:00:00,2022-06-18 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011193,B032_F0013,B032,614E1550,2022-06-17 13:00:00,2022-06-18 12:00:00,2022-06-18 13:00:00,2022-06-18 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011194,B032_F0013,B032,614E1550,2022-06-17 14:00:00,2022-06-18 13:00:00,2022-06-18 14:00:00,2022-06-18 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011195,B032_F0013,B032,614E1550,2022-06-17 15:00:00,2022-06-18 14:00:00,2022-06-18 15:00:00,2022-06-18 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011196,B032_F0013,B032,614E1550,2022-06-17 16:00:00,2022-06-18 15:00:00,2022-06-18 16:00:00,2022-06-18 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011197,B032_F0013,B032,614E1550,2022-06-17 17:00:00,2022-06-18 16:00:00,2022-06-18 17:00:00,2022-06-18 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011198,B032_F0013,B032,614E1550,2022-06-17 18:00:00,2022-06-18 17:00:00,2022-06-18 18:00:00,2022-06-18 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011199,B032_F0013,B032,614E1550,2022-06-17 19:00:00,2022-06-18 18:00:00,2022-06-18 19:00:00,2022-06-19 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011200,B032_F0013,B032,614E1550,2022-06-17 20:00:00,2022-06-18 19:00:00,2022-06-18 20:00:00,2022-06-19 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011201,B032_F0013,B032,614E1550,2022-06-17 21:00:00,2022-06-18 20:00:00,2022-06-18 21:00:00,2022-06-19 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011202,B032_F0013,B032,614E1550,2022-06-17 22:00:00,2022-06-18 21:00:00,2022-06-18 22:00:00,2022-06-19 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011203,B032_F0013,B032,614E1550,2022-06-17 23:00:00,2022-06-18 22:00:00,2022-06-18 23:00:00,2022-06-19 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011204,B032_F0013,B032,614E1550,2022-06-18 00:00:00,2022-06-18 23:00:00,2022-06-19 00:00:00,2022-06-19 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011205,B032_F0013,B032,614E1550,2022-06-18 01:00:00,2022-06-19 00:00:00,2022-06-19 01:00:00,2022-06-19 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011206,B032_F0013,B032,614E1550,2022-06-18 02:00:00,2022-06-19 01:00:00,2022-06-19 02:00:00,2022-06-19 07:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011207,B032_F0013,B032,614E1550,2022-06-18 03:00:00,2022-06-19 02:00:00,2022-06-19 03:00:00,2022-06-19 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011208,B032_F0013,B032,614E1550,2022-06-18 04:00:00,2022-06-19 03:00:00,2022-06-19 04:00:00,2022-06-19 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011209,B032_F0013,B032,614E1550,2022-06-18 05:00:00,2022-06-19 04:00:00,2022-06-19 05:00:00,2022-06-19 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011210,B032_F0013,B032,614E1550,2022-06-18 06:00:00,2022-06-19 05:00:00,2022-06-19 06:00:00,2022-06-19 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011211,B032_F0013,B032,614E1550,2022-06-18 07:00:00,2022-06-19 06:00:00,2022-06-19 07:00:00,2022-06-19 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011212,B032_F0013,B032,614E1550,2022-06-18 08:00:00,2022-06-19 07:00:00,2022-06-19 08:00:00,2022-06-19 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011213,B032_F0013,B032,614E1550,2022-06-18 09:00:00,2022-06-19 08:00:00,2022-06-19 09:00:00,2022-06-19 14:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011214,B032_F0013,B032,614E1550,2022-06-18 10:00:00,2022-06-19 09:00:00,2022-06-19 10:00:00,2022-06-19 15:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011215,B032_F0013,B032,614E1550,2022-06-18 11:00:00,2022-06-19 10:00:00,2022-06-19 11:00:00,2022-06-19 16:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011216,B032_F0013,B032,614E1550,2022-06-18 12:00:00,2022-06-19 11:00:00,2022-06-19 12:00:00,2022-06-19 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011217,B032_F0013,B032,614E1550,2022-06-18 13:00:00,2022-06-19 12:00:00,2022-06-19 13:00:00,2022-06-19 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011218,B032_F0013,B032,614E1550,2022-06-18 14:00:00,2022-06-19 13:00:00,2022-06-19 14:00:00,2022-06-19 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011219,B032_F0013,B032,614E1550,2022-06-18 15:00:00,2022-06-19 14:00:00,2022-06-19 15:00:00,2022-06-19 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011220,B032_F0013,B032,614E1550,2022-06-18 16:00:00,2022-06-19 15:00:00,2022-06-19 16:00:00,2022-06-19 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011221,B032_F0013,B032,614E1550,2022-06-18 17:00:00,2022-06-19 16:00:00,2022-06-19 17:00:00,2022-06-19 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011222,B032_F0013,B032,614E1550,2022-06-18 18:00:00,2022-06-19 17:00:00,2022-06-19 18:00:00,2022-06-19 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011223,B032_F0013,B032,614E1550,2022-06-18 19:00:00,2022-06-19 18:00:00,2022-06-19 19:00:00,2022-06-20 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011224,B032_F0013,B032,614E1550,2022-06-18 20:00:00,2022-06-19 19:00:00,2022-06-19 20:00:00,2022-06-20 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011225,B032_F0013,B032,614E1550,2022-06-18 21:00:00,2022-06-19 20:00:00,2022-06-19 21:00:00,2022-06-20 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011226,B032_F0013,B032,614E1550,2022-06-18 22:00:00,2022-06-19 21:00:00,2022-06-19 22:00:00,2022-06-20 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011227,B032_F0013,B032,614E1550,2022-06-18 23:00:00,2022-06-19 22:00:00,2022-06-19 23:00:00,2022-06-20 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011228,B032_F0013,B032,614E1550,2022-06-19 00:00:00,2022-06-19 23:00:00,2022-06-20 00:00:00,2022-06-20 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011229,B032_F0013,B032,614E1550,2022-06-19 01:00:00,2022-06-20 00:00:00,2022-06-20 01:00:00,2022-06-20 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011230,B032_F0013,B032,614E1550,2022-06-19 02:00:00,2022-06-20 01:00:00,2022-06-20 02:00:00,2022-06-20 07:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011231,B032_F0013,B032,614E1550,2022-06-19 03:00:00,2022-06-20 02:00:00,2022-06-20 03:00:00,2022-06-20 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011232,B032_F0013,B032,614E1550,2022-06-19 04:00:00,2022-06-20 03:00:00,2022-06-20 04:00:00,2022-06-20 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011233,B032_F0013,B032,614E1550,2022-06-19 05:00:00,2022-06-20 04:00:00,2022-06-20 05:00:00,2022-06-20 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011234,B032_F0013,B032,614E1550,2022-06-19 06:00:00,2022-06-20 05:00:00,2022-06-20 06:00:00,2022-06-20 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011235,B032_F0013,B032,614E1550,2022-06-19 07:00:00,2022-06-20 06:00:00,2022-06-20 07:00:00,2022-06-20 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011236,B032_F0013,B032,614E1550,2022-06-19 08:00:00,2022-06-20 07:00:00,2022-06-20 08:00:00,2022-06-20 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011237,B032_F0013,B032,614E1550,2022-06-19 09:00:00,2022-06-20 08:00:00,2022-06-20 09:00:00,2022-06-20 14:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011238,B032_F0013,B032,614E1550,2022-06-19 10:00:00,2022-06-20 09:00:00,2022-06-20 10:00:00,2022-06-20 15:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011239,B032_F0013,B032,614E1550,2022-06-19 11:00:00,2022-06-20 10:00:00,2022-06-20 11:00:00,2022-06-20 16:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011240,B032_F0013,B032,614E1550,2022-06-19 12:00:00,2022-06-20 11:00:00,2022-06-20 12:00:00,2022-06-20 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011241,B032_F0013,B032,614E1550,2022-06-19 13:00:00,2022-06-20 12:00:00,2022-06-20 13:00:00,2022-06-20 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011242,B032_F0013,B032,614E1550,2022-06-19 14:00:00,2022-06-20 13:00:00,2022-06-20 14:00:00,2022-06-20 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011243,B032_F0013,B032,614E1550,2022-06-19 15:00:00,2022-06-20 14:00:00,2022-06-20 15:00:00,2022-06-20 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011244,B032_F0013,B032,614E1550,2022-06-19 16:00:00,2022-06-20 15:00:00,2022-06-20 16:00:00,2022-06-20 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011245,B032_F0013,B032,614E1550,2022-06-19 17:00:00,2022-06-20 16:00:00,2022-06-20 17:00:00,2022-06-20 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011246,B032_F0013,B032,614E1550,2022-06-19 18:00:00,2022-06-20 17:00:00,2022-06-20 18:00:00,2022-06-20 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011247,B032_F0013,B032,614E1550,2022-06-19 19:00:00,2022-06-20 18:00:00,2022-06-20 19:00:00,2022-06-21 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011248,B032_F0013,B032,614E1550,2022-06-19 20:00:00,2022-06-20 19:00:00,2022-06-20 20:00:00,2022-06-21 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011249,B032_F0013,B032,614E1550,2022-06-19 21:00:00,2022-06-20 20:00:00,2022-06-20 21:00:00,2022-06-21 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011250,B032_F0013,B032,614E1550,2022-06-19 22:00:00,2022-06-20 21:00:00,2022-06-20 22:00:00,2022-06-21 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011251,B032_F0013,B032,614E1550,2022-06-19 23:00:00,2022-06-20 22:00:00,2022-06-20 23:00:00,2022-06-21 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011252,B032_F0013,B032,614E1550,2022-06-20 00:00:00,2022-06-20 23:00:00,2022-06-21 00:00:00,2022-06-21 05:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011253,B032_F0013,B032,614E1550,2022-06-20 01:00:00,2022-06-21 00:00:00,2022-06-21 01:00:00,2022-06-21 06:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011254,B032_F0013,B032,614E1550,2022-06-20 02:00:00,2022-06-21 01:00:00,2022-06-21 02:00:00,2022-06-21 07:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011255,B032_F0013,B032,614E1550,2022-06-20 03:00:00,2022-06-21 02:00:00,2022-06-21 03:00:00,2022-06-21 08:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011256,B032_F0013,B032,614E1550,2022-06-20 04:00:00,2022-06-21 03:00:00,2022-06-21 04:00:00,2022-06-21 09:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011257,B032_F0013,B032,614E1550,2022-06-20 05:00:00,2022-06-21 04:00:00,2022-06-21 05:00:00,2022-06-21 10:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011258,B032_F0013,B032,614E1550,2022-06-20 06:00:00,2022-06-21 05:00:00,2022-06-21 06:00:00,2022-06-21 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011259,B032_F0013,B032,614E1550,2022-06-20 07:00:00,2022-06-21 06:00:00,2022-06-21 07:00:00,2022-06-21 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011260,B031_F0015,B031,61402050,2022-06-16 17:00:00,2022-06-17 16:00:00,2022-06-17 17:00:00,2022-06-17 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011261,B031_F0015,B031,61402050,2022-06-16 18:00:00,2022-06-17 17:00:00,2022-06-17 18:00:00,2022-06-17 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011262,B031_F0015,B031,61402050,2022-06-16 19:00:00,2022-06-17 18:00:00,2022-06-17 19:00:00,2022-06-18 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011263,B031_F0015,B031,61402050,2022-06-16 20:00:00,2022-06-17 19:00:00,2022-06-17 20:00:00,2022-06-18 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011264,B031_F0015,B031,61402050,2022-06-16 21:00:00,2022-06-17 20:00:00,2022-06-17 21:00:00,2022-06-18 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011265,B031_F0015,B031,61402050,2022-06-16 22:00:00,2022-06-17 21:00:00,2022-06-17 22:00:00,2022-06-18 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011266,B031_F0015,B031,61402050,2022-06-16 23:00:00,2022-06-17 22:00:00,2022-06-17 23:00:00,2022-06-18 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011267,B031_F0015,B031,61402050,2022-06-17 00:00:00,2022-06-17 23:00:00,2022-06-18 00:00:00,2022-06-18 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011268,B031_F0015,B031,61402050,2022-06-17 01:00:00,2022-06-18 00:00:00,2022-06-18 01:00:00,2022-06-18 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011269,B031_F0015,B031,61402050,2022-06-17 02:00:00,2022-06-18 01:00:00,2022-06-18 02:00:00,2022-06-18 07:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011270,B031_F0015,B031,61402050,2022-06-17 03:00:00,2022-06-18 02:00:00,2022-06-18 03:00:00,2022-06-18 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011271,B031_F0015,B031,61402050,2022-06-17 04:00:00,2022-06-18 03:00:00,2022-06-18 04:00:00,2022-06-18 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011272,B031_F0015,B031,61402050,2022-06-17 05:00:00,2022-06-18 04:00:00,2022-06-18 05:00:00,2022-06-18 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011273,B031_F0015,B031,61402050,2022-06-17 06:00:00,2022-06-18 05:00:00,2022-06-18 06:00:00,2022-06-18 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011274,B031_F0015,B031,61402050,2022-06-17 07:00:00,2022-06-18 06:00:00,2022-06-18 07:00:00,2022-06-18 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011275,B031_F0015,B031,61402050,2022-06-17 08:00:00,2022-06-18 07:00:00,2022-06-18 08:00:00,2022-06-18 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011276,B031_F0015,B031,61402050,2022-06-17 09:00:00,2022-06-18 08:00:00,2022-06-18 09:00:00,2022-06-18 14:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011277,B031_F0015,B031,61402050,2022-06-17 10:00:00,2022-06-18 09:00:00,2022-06-18 10:00:00,2022-06-18 15:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011278,B031_F0015,B031,61402050,2022-06-17 11:00:00,2022-06-18 10:00:00,2022-06-18 11:00:00,2022-06-18 16:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011279,B031_F0015,B031,61402050,2022-06-17 12:00:00,2022-06-18 11:00:00,2022-06-18 12:00:00,2022-06-18 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011280,B031_F0015,B031,61402050,2022-06-17 13:00:00,2022-06-18 12:00:00,2022-06-18 13:00:00,2022-06-18 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011281,B031_F0015,B031,61402050,2022-06-17 14:00:00,2022-06-18 13:00:00,2022-06-18 14:00:00,2022-06-18 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011282,B031_F0015,B031,61402050,2022-06-17 15:00:00,2022-06-18 14:00:00,2022-06-18 15:00:00,2022-06-18 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011283,B031_F0015,B031,61402050,2022-06-17 16:00:00,2022-06-18 15:00:00,2022-06-18 16:00:00,2022-06-18 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011284,B031_F0015,B031,61402050,2022-06-17 17:00:00,2022-06-18 16:00:00,2022-06-18 17:00:00,2022-06-18 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011285,B031_F0015,B031,61402050,2022-06-17 18:00:00,2022-06-18 17:00:00,2022-06-18 18:00:00,2022-06-18 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011286,B031_F0015,B031,61402050,2022-06-17 19:00:00,2022-06-18 18:00:00,2022-06-18 19:00:00,2022-06-19 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011287,B031_F0015,B031,61402050,2022-06-17 20:00:00,2022-06-18 19:00:00,2022-06-18 20:00:00,2022-06-19 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011288,B031_F0015,B031,61402050,2022-06-17 21:00:00,2022-06-18 20:00:00,2022-06-18 21:00:00,2022-06-19 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011289,B031_F0015,B031,61402050,2022-06-17 22:00:00,2022-06-18 21:00:00,2022-06-18 22:00:00,2022-06-19 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011290,B031_F0015,B031,61402050,2022-06-17 23:00:00,2022-06-18 22:00:00,2022-06-18 23:00:00,2022-06-19 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011291,B031_F0015,B031,61402050,2022-06-18 00:00:00,2022-06-18 23:00:00,2022-06-19 00:00:00,2022-06-19 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011292,B031_F0015,B031,61402050,2022-06-18 01:00:00,2022-06-19 00:00:00,2022-06-19 01:00:00,2022-06-19 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011293,B031_F0015,B031,61402050,2022-06-18 02:00:00,2022-06-19 01:00:00,2022-06-19 02:00:00,2022-06-19 07:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011294,B031_F0015,B031,61402050,2022-06-18 03:00:00,2022-06-19 02:00:00,2022-06-19 03:00:00,2022-06-19 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011295,B031_F0015,B031,61402050,2022-06-18 04:00:00,2022-06-19 03:00:00,2022-06-19 04:00:00,2022-06-19 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011296,B031_F0015,B031,61402050,2022-06-18 05:00:00,2022-06-19 04:00:00,2022-06-19 05:00:00,2022-06-19 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011297,B031_F0015,B031,61402050,2022-06-18 06:00:00,2022-06-19 05:00:00,2022-06-19 06:00:00,2022-06-19 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011298,B031_F0015,B031,61402050,2022-06-18 07:00:00,2022-06-19 06:00:00,2022-06-19 07:00:00,2022-06-19 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011299,B031_F0015,B031,61402050,2022-06-18 08:00:00,2022-06-19 07:00:00,2022-06-19 08:00:00,2022-06-19 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011300,B031_F0015,B031,61402050,2022-06-18 09:00:00,2022-06-19 08:00:00,2022-06-19 09:00:00,2022-06-19 14:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011301,B031_F0015,B031,61402050,2022-06-18 10:00:00,2022-06-19 09:00:00,2022-06-19 10:00:00,2022-06-19 15:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011302,B031_F0015,B031,61402050,2022-06-18 11:00:00,2022-06-19 10:00:00,2022-06-19 11:00:00,2022-06-19 16:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011303,B031_F0015,B031,61402050,2022-06-18 12:00:00,2022-06-19 11:00:00,2022-06-19 12:00:00,2022-06-19 17:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011304,B031_F0015,B031,61402050,2022-06-18 13:00:00,2022-06-19 12:00:00,2022-06-19 13:00:00,2022-06-19 18:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011305,B031_F0015,B031,61402050,2022-06-18 14:00:00,2022-06-19 13:00:00,2022-06-19 14:00:00,2022-06-19 19:00:00,24,6,WATER_LEVEL,0.8333333333,TRAIN
S000011306,B031_F0015,B031,61402050,2022-06-18 15:00:00,2022-06-19 14:00:00,2022-06-19 15:00:00,2022-06-19 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011307,B031_F0015,B031,61402050,2022-06-18 16:00:00,2022-06-19 15:00:00,2022-06-19 16:00:00,2022-06-19 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011308,B031_F0015,B031,61402050,2022-06-18 17:00:00,2022-06-19 16:00:00,2022-06-19 17:00:00,2022-06-19 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011309,B031_F0015,B031,61402050,2022-06-18 18:00:00,2022-06-19 17:00:00,2022-06-19 18:00:00,2022-06-19 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011310,B031_F0015,B031,61402050,2022-06-18 19:00:00,2022-06-19 18:00:00,2022-06-19 19:00:00,2022-06-20 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011311,B031_F0015,B031,61402050,2022-06-18 20:00:00,2022-06-19 19:00:00,2022-06-19 20:00:00,2022-06-20 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011312,B031_F0015,B031,61402050,2022-06-18 21:00:00,2022-06-19 20:00:00,2022-06-19 21:00:00,2022-06-20 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011313,B031_F0015,B031,61402050,2022-06-18 22:00:00,2022-06-19 21:00:00,2022-06-19 22:00:00,2022-06-20 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011314,B031_F0015,B031,61402050,2022-06-18 23:00:00,2022-06-19 22:00:00,2022-06-19 23:00:00,2022-06-20 04:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011315,B031_F0015,B031,61402050,2022-06-19 00:00:00,2022-06-19 23:00:00,2022-06-20 00:00:00,2022-06-20 05:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011316,B031_F0015,B031,61402050,2022-06-19 01:00:00,2022-06-20 00:00:00,2022-06-20 01:00:00,2022-06-20 06:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011317,B031_F0015,B031,61402050,2022-06-19 02:00:00,2022-06-20 01:00:00,2022-06-20 02:00:00,2022-06-20 07:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011318,B031_F0015,B031,61402050,2022-06-19 03:00:00,2022-06-20 02:00:00,2022-06-20 03:00:00,2022-06-20 08:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011319,B031_F0015,B031,61402050,2022-06-19 04:00:00,2022-06-20 03:00:00,2022-06-20 04:00:00,2022-06-20 09:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011320,B031_F0015,B031,61402050,2022-06-19 05:00:00,2022-06-20 04:00:00,2022-06-20 05:00:00,2022-06-20 10:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011321,B031_F0015,B031,61402050,2022-06-19 06:00:00,2022-06-20 05:00:00,2022-06-20 06:00:00,2022-06-20 11:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011322,B031_F0015,B031,61402050,2022-06-19 07:00:00,2022-06-20 06:00:00,2022-06-20 07:00:00,2022-06-20 12:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011323,B031_F0015,B031,61402050,2022-06-19 08:00:00,2022-06-20 07:00:00,2022-06-20 08:00:00,2022-06-20 13:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011324,B031_F0015,B031,61402050,2022-06-19 09:00:00,2022-06-20 08:00:00,2022-06-20 09:00:00,2022-06-20 14:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011325,B031_F0015,B031,61402050,2022-06-19 10:00:00,2022-06-20 09:00:00,2022-06-20 10:00:00,2022-06-20 15:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011326,B031_F0015,B031,61402050,2022-06-19 11:00:00,2022-06-20 10:00:00,2022-06-20 11:00:00,2022-06-20 16:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011327,B031_F0015,B031,61402050,2022-06-19 12:00:00,2022-06-20 11:00:00,2022-06-20 12:00:00,2022-06-20 17:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011328,B031_F0015,B031,61402050,2022-06-19 13:00:00,2022-06-20 12:00:00,2022-06-20 13:00:00,2022-06-20 18:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011329,B031_F0015,B031,61402050,2022-06-19 14:00:00,2022-06-20 13:00:00,2022-06-20 14:00:00,2022-06-20 19:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011330,B031_F0015,B031,61402050,2022-06-19 15:00:00,2022-06-20 14:00:00,2022-06-20 15:00:00,2022-06-20 20:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011331,B031_F0015,B031,61402050,2022-06-19 16:00:00,2022-06-20 15:00:00,2022-06-20 16:00:00,2022-06-20 21:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011332,B031_F0015,B031,61402050,2022-06-19 17:00:00,2022-06-20 16:00:00,2022-06-20 17:00:00,2022-06-20 22:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011333,B031_F0015,B031,61402050,2022-06-19 18:00:00,2022-06-20 17:00:00,2022-06-20 18:00:00,2022-06-20 23:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011334,B031_F0015,B031,61402050,2022-06-19 19:00:00,2022-06-20 18:00:00,2022-06-20 19:00:00,2022-06-21 00:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011335,B031_F0015,B031,61402050,2022-06-19 20:00:00,2022-06-20 19:00:00,2022-06-20 20:00:00,2022-06-21 01:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011336,B031_F0015,B031,61402050,2022-06-19 21:00:00,2022-06-20 20:00:00,2022-06-20 21:00:00,2022-06-21 02:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011337,B031_F0015,B031,61402050,2022-06-19 22:00:00,2022-06-20 21:00:00,2022-06-20 22:00:00,2022-06-21 03:00:00,24,6,WATER_LEVEL,1,TRAIN
S000011338,B031_F0015,B031,61402050,2022-06-19 23:00:00,2022-06-20 22:00:00,2022-06-20 23:00:00,2022-06-21 04:00:00,24,6,WATER_LEVEL,1,TRAIN
